mission,instrument,obsid,physical_source,class_label,source_path,background_path,response_path,feature_status,source_sha256,background_sha256,response_sha256,source_poiserr,source_has_stat_err,background_poiserr,background_has_stat_err
RXTE,PCA_PCU2_TOP_LAYER,50030-01-07-00,4u_1702_429,NS,../data/processed/validation_heasoft/reduction/50030-01-07-00/source.pha,../data/processed/validation_heasoft/reduction/50030-01-07-00/background.pha,../data/processed/validation_heasoft/reduction/50030-01-07-00/response.rsp,NOT_GENERATED,a170bff76601b7fd9c38efd7a2cbef513af317578968d2f382f6464d52f4e7db,77260c9d3e0af62fb2a17021c9528b5ebdcdf1a5fd9990cda19bbe81618d0fa4,7bccaf36ae0db80954e362d1a2321a595d62e8295f97371c0f01208b3492a6d1,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,50030-01-10-00,4u_1702_429,NS,../data/processed/validation_heasoft/reduction/50030-01-10-00/source.pha,../data/processed/validation_heasoft/reduction/50030-01-10-00/background.pha,../data/processed/validation_heasoft/reduction/50030-01-10-00/response.rsp,NOT_GENERATED,5321887a31db8a01d6666d982aead19d0e35379b3efa5daaadf6cbf7c908ae51,bc76b5274b407b52b3faf258af0f783e7f064a6c072f1666c5d93e22da7f09c9,be8fca584318452d5aa2bae603a112165d9d113ded11d120f56c0cc60976883e,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,50030-01-13-01,4u_1702_429,NS,../data/processed/validation_heasoft/reduction/50030-01-13-01/source.pha,../data/processed/validation_heasoft/reduction/50030-01-13-01/background.pha,../data/processed/validation_heasoft/reduction/50030-01-13-01/response.rsp,NOT_GENERATED,67c85a440372b7871b881f562c1299a5d0bfc23fd227f55350f0ab6ee87302c9,c5a03ece1ef273932aad36e1d8b1a52edc97b67ac11934c886a866e6a13248b6,7f8959de8b259f928af7b570eafe60f5038a088333b98218d0539460f97cfdf2,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,94415-01-02-01,4u_1702_429,NS,../data/processed/validation_heasoft/reduction/94415-01-02-01/source.pha,../data/processed/validation_heasoft/reduction/94415-01-02-01/background.pha,../data/processed/validation_heasoft/reduction/94415-01-02-01/response.rsp,NOT_GENERATED,042d3e24bd19be24ee105ef61f0b98b144247304ccce7c55490308fe0957b192,345e8549ec5e844a22bd3a64cd4c5668403412d26bc0dca91b997c24c4974e41,3b954cfa86f19481418d38cc2cdd7b9084f100ba42f1b8decfe9df37a69b0c7d,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,70038-01-01-00,4u_1705_44,NS,../data/processed/validation_heasoft/reduction/70038-01-01-00/source.pha,../data/processed/validation_heasoft/reduction/70038-01-01-00/background.pha,../data/processed/validation_heasoft/reduction/70038-01-01-00/response.rsp,NOT_GENERATED,9891bd3a0c9af658a911293472d7577c25294f3428fdb032dcc3a560d4cf69ad,1f28a4c35037b99abff6c14c142643a778da67a2e9255d7401f3fd5398205a98,ff1438d946ce74bfaf37e67eb9a3b527428915833b0e4ca31ba3e2ae406560a7,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,91039-01-02-61,4u_1705_44,NS,../data/processed/validation_heasoft/reduction/91039-01-02-61/source.pha,../data/processed/validation_heasoft/reduction/91039-01-02-61/background.pha,../data/processed/validation_heasoft/reduction/91039-01-02-61/response.rsp,NOT_GENERATED,a00d2c7140b19cf6e25bafb6664d3a858267ebc077f6cc5fcf18612228204f25,3bab8e55c9dcd5e387e891f14cd4c986789f25dad9b3bb7285bbe8a9b95ad339,e922dda46031e737dd13c75536142348319a8b2f1f12da193a5fb5e2f9bcb618,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,93060-01-58-00,4u_1705_44,NS,../data/processed/validation_heasoft/reduction/93060-01-58-00/source.pha,../data/processed/validation_heasoft/reduction/93060-01-58-00/background.pha,../data/processed/validation_heasoft/reduction/93060-01-58-00/response.rsp,NOT_GENERATED,4edb372ac1564c9dedab7e01028beca74cb82b323396d0a47a50c8610a33e489,cdbb8ff0d823f9bac4421c84710b23f5fbc4167380721173b9da195278bf34f5,28b33b9eb7f71cb336909e074a6eed4db3e729529b13a9935ce6ef50442b3348,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,93060-01-14-10,4u_1705_44,NS,../data/processed/validation_heasoft/reduction/93060-01-14-10/source.pha,../data/processed/validation_heasoft/reduction/93060-01-14-10/background.pha,../data/processed/validation_heasoft/reduction/93060-01-14-10/response.rsp,NOT_GENERATED,aeb760245a7143c882da07c8c26bf21710867cc8a16865ace3b6c077ea0b3076,ccef9c77e08528d2c022047972a89562bc6c25be7b1c79b543257acbb2f98062,e7bb63a1ab538d362c281580dd1ab65ced274e6a5b417dbabab99637bc2ae186,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,94060-01-46-00,4u_1705_44,NS,../data/processed/validation_heasoft/reduction/94060-01-46-00/source.pha,../data/processed/validation_heasoft/reduction/94060-01-46-00/background.pha,../data/processed/validation_heasoft/reduction/94060-01-46-00/response.rsp,NOT_GENERATED,e6d6c27c591fa76cd095cc53433692a043aafaa45f5f71fcc409683f43a25c7d,9d0616dd5cb102b7a45a2823a56e3b443959311d4b3ce66040d4926df50ab5ee,89f8631d55e71e060a59695ea2e8d6915d8e2d597f28ca558411fc73f56a7bb2,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,95060-01-36-00,4u_1705_44,NS,../data/processed/validation_heasoft/reduction/95060-01-36-00/source.pha,../data/processed/validation_heasoft/reduction/95060-01-36-00/background.pha,../data/processed/validation_heasoft/reduction/95060-01-36-00/response.rsp,NOT_GENERATED,d575f134dd0bb4212315cbb273701741e4468526fa9e663624066be57c966bb6,746a9c3063d732a211bf59511cba254f5323791d6e329158267f84a5a8d3df93,959581328c960d89e52df161ee963b3c890385f395fd9ec4d3de7bc689cb17d5,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,96060-01-23-00,4u_1705_44,NS,../data/processed/validation_heasoft/reduction/96060-01-23-00/source.pha,../data/processed/validation_heasoft/reduction/96060-01-23-00/background.pha,../data/processed/validation_heasoft/reduction/96060-01-23-00/response.rsp,NOT_GENERATED,ca08343a8a30f7169c1ac16b6006cceb5f295aa1bfc01e6cecabc877309b859b,88166caff7478f8154b66942b606fd2494fea0cfd9261eec39e526b2263d2d6a,dec06d250c3943daa604f02195fd6583eb8452399147535e433275a3ad847bd8,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,96060-01-78-00,4u_1705_44,NS,../data/processed/validation_heasoft/reduction/96060-01-78-00/source.pha,../data/processed/validation_heasoft/reduction/96060-01-78-00/background.pha,../data/processed/validation_heasoft/reduction/96060-01-78-00/response.rsp,NOT_GENERATED,d069c883237c4a982e2d360b039592b09c66287c744eb427306e9fdeb99abeb7,4c4d001d174eaa11d2cbf1882f5b85fffe270b038d28d297207bfb7cf314ff4d,b10d81c89ed262455142077d895e128eaf3f8fea303418d3185d8c08097525ff,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,10410-01-01-00,4u_1728_34,NS,../data/processed/validation_heasoft/reduction/10410-01-01-00/source.pha,../data/processed/validation_heasoft/reduction/10410-01-01-00/background.pha,../data/processed/validation_heasoft/reduction/10410-01-01-00/response.rsp,NOT_GENERATED,a50ae90d87d6d72b17e20f8bdf97262042afa690d297956c39cd8fac1ca4ae30,b17dfc0340c2b35acc5804da8cd20bddd333885c514dc8b1e17f87ccf816c53d,204cab3ba882facce06fd805f3dd05cf74089f9cfe08986c0227fee4cc0c4c42,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,40033-06-02-05,4u_1728_34,NS,../data/processed/validation_heasoft/reduction/40033-06-02-05/source.pha,../data/processed/validation_heasoft/reduction/40033-06-02-05/background.pha,../data/processed/validation_heasoft/reduction/40033-06-02-05/response.rsp,NOT_GENERATED,51de8f3d28a7927a5d8e1b2b8f1b757fc79612d0fe3841617865f6afd6b5ed7c,9d9f2df71acbdb14ad82bd7da89ce757568c9a3b715dd8a34de281ab47ae3f00,90ece7681576c9e94d413111f0935dde4e9c32e1d0836e9fbfe3f635b9a90c10,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,50023-01-19-00,4u_1728_34,NS,../data/processed/validation_heasoft/reduction/50023-01-19-00/source.pha,../data/processed/validation_heasoft/reduction/50023-01-19-00/background.pha,../data/processed/validation_heasoft/reduction/50023-01-19-00/response.rsp,NOT_GENERATED,569c684815978aa43bf225151e7fc1ad1d500a2d5de48160ae0a912ed177756c,879f1b2cfdf35b69977fda4bed1481b1a49c97b1a1206b7610fd5a5c51c59ded,b4fc4b508c575d3a03ac556ee59ec6aa97c57b8727815387b4d14608496abe86,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,70028-01-01-08,4u_1728_34,NS,../data/processed/validation_heasoft/reduction/70028-01-01-08/source.pha,../data/processed/validation_heasoft/reduction/70028-01-01-08/background.pha,../data/processed/validation_heasoft/reduction/70028-01-01-08/response.rsp,NOT_GENERATED,9c812122f6c30bca8b0c0d02688ed476b53ccf957f763295386be6e2bb23254f,09683d5a58f6550d75596f30dfcd65e0d9734d760138de00fce809be6838012d,bd59de0059d513654643d48b76c2c8f567bc8f1072c2a8f93f67d3b1b3294609,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,92023-03-52-00,4u_1728_34,NS,../data/processed/validation_heasoft/reduction/92023-03-52-00/source.pha,../data/processed/validation_heasoft/reduction/92023-03-52-00/background.pha,../data/processed/validation_heasoft/reduction/92023-03-52-00/response.rsp,NOT_GENERATED,573500720e467ed425d14e4d1d186a93f8de9a780c04b88942b33a32c136c68a,e0d696f2d75acf8e4a8d7141ec406fd51761555ed57588c76eb9de229bfefc3d,dd718be5dfd12f658f8668ad46493d9a58defdc51d0609bf3b3c72868c6e2327,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,92023-03-22-10,4u_1728_34,NS,../data/processed/validation_heasoft/reduction/92023-03-22-10/source.pha,../data/processed/validation_heasoft/reduction/92023-03-22-10/background.pha,../data/processed/validation_heasoft/reduction/92023-03-22-10/response.rsp,NOT_GENERATED,f77fa1c20c7f8ffa18a5af9cf4c28387d1136ee2a11790b59041314e26d8187d,a9457f54ace5465cc7879153badd00dbd377cafca465bcb1332f9c063c830e3e,51994526b1d64100a51b3f5d4a32c5639f4a09ecfd7ec28557f71862ac58aacb,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,92023-03-68-00,4u_1728_34,NS,../data/processed/validation_heasoft/reduction/92023-03-68-00/source.pha,../data/processed/validation_heasoft/reduction/92023-03-68-00/background.pha,../data/processed/validation_heasoft/reduction/92023-03-68-00/response.rsp,NOT_GENERATED,cc59461654e68231f98b7414152342506b09e8c4db4db1049af13ce4882d2b9e,94f43bf5760a6512fc3f70d3daf7c308b1794d8825aaa3e3bf17dba7c58538e1,017e1e6e863b7410f0d83e0cc82a3667c0fc2c84756c9d81d32bd621acbb2e47,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,96322-01-05-00,4u_1728_34,NS,../data/processed/validation_heasoft/reduction/96322-01-05-00/source.pha,../data/processed/validation_heasoft/reduction/96322-01-05-00/background.pha,../data/processed/validation_heasoft/reduction/96322-01-05-00/response.rsp,NOT_GENERATED,caf59a99d650de1ba98c62878e4ef1f3bf3a141766dafa3ec08b030e29f0c442,b72cd4ab39ae5677241e04d1782a57708902c0383407e0bd2951439072eae642,6f5654a51da23ebddb6775540df865cbb3ebb8076154c56f27e5e42553c11f63,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,20084-01-01-00,4u_1735_444,NS,../data/processed/validation_heasoft/reduction/20084-01-01-00/source.pha,../data/processed/validation_heasoft/reduction/20084-01-01-00/background.pha,../data/processed/validation_heasoft/reduction/20084-01-01-00/response.rsp,NOT_GENERATED,d820d15258c0662ef9e860f8314e104670747045cd682c2f0553889532cc6c90,e8c9aa304d967801f9bca19b56865b6a02cb735385efd10cf10aee38a3ff393f,ce8ffd7324e577f0117cd6b77aa46b42ffe0c1463fe4799c9d079c68df129c8a,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,40030-02-09-01,4u_1735_444,NS,../data/processed/validation_heasoft/reduction/40030-02-09-01/source.pha,../data/processed/validation_heasoft/reduction/40030-02-09-01/background.pha,../data/processed/validation_heasoft/reduction/40030-02-09-01/response.rsp,NOT_GENERATED,4fd43905a31c3f10ff6c76294e3ec344f12c0b13678df0afd4fa1206db346080,cef7cbab33bebde3544f46cb1624932f568f7792e48b3737e98253a4faaaf755,e9dda81c9553a1b3cbc172da8ccd2e040f8bc5fe9c453a86e0245ce7e9b368ee,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,50026-01-01-03,4u_1735_444,NS,../data/processed/validation_heasoft/reduction/50026-01-01-03/source.pha,../data/processed/validation_heasoft/reduction/50026-01-01-03/background.pha,../data/processed/validation_heasoft/reduction/50026-01-01-03/response.rsp,NOT_GENERATED,89c85a89e2a00d2d01aa773d1e624aed689472032dea262fc55e1c46fd68541e,f639efe55e9aa9c9969eb267126152f0b7df52755c5c461eaebf760ea674313a,1252642ec822dee02954157a4f59e4c79058bc75ac2e0e2411ac3217c8c238f8,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,91025-01-04-06,4u_1735_444,NS,../data/processed/validation_heasoft/reduction/91025-01-04-06/source.pha,../data/processed/validation_heasoft/reduction/91025-01-04-06/background.pha,../data/processed/validation_heasoft/reduction/91025-01-04-06/response.rsp,NOT_GENERATED,6c1ada1764019077fe4fd93c478c8c7df890641b701e0f23b5ea1601406da263,b054a1fd00976e968686b5ac7bec6701283d1393c019dff8f528b4426204b4ff,ebbadf8cfd61327c42c6779b78cf372b4df65194d72a6cb26d0a1679e7f0d0fe,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,91025-01-08-05,4u_1735_444,NS,../data/processed/validation_heasoft/reduction/91025-01-08-05/source.pha,../data/processed/validation_heasoft/reduction/91025-01-08-05/background.pha,../data/processed/validation_heasoft/reduction/91025-01-08-05/response.rsp,NOT_GENERATED,fb909b92c977e583a71d6f8b27641ec2699990557d9ecbacf6c86da6f30e0bf3,96e1ea427e82268e48e4c0b7dd7d33f0e1509661f74316f316476b7d6fb2768a,fcb4eecbf8b843e6ed063fe30d9844adca64e9be98a6613f220e46954b0ff657,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,91025-01-09-18,4u_1735_444,NS,../data/processed/validation_heasoft/reduction/91025-01-09-18/source.pha,../data/processed/validation_heasoft/reduction/91025-01-09-18/background.pha,../data/processed/validation_heasoft/reduction/91025-01-09-18/response.rsp,NOT_GENERATED,e800d6d3f3363426d568e682fad7e143d00950f040bf2894693fe55493027ec2,7da01ab94dd68bc4287a1e9cd6d8d653ad9e59103dce0c48bbab4af8b2151347,011af07bd0144a12a15f6e222302c4be2f6f9c064a07c48521ac1e3b26b79e8f,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,93200-01-01-04,4u_1735_444,NS,../data/processed/validation_heasoft/reduction/93200-01-01-04/source.pha,../data/processed/validation_heasoft/reduction/93200-01-01-04/background.pha,../data/processed/validation_heasoft/reduction/93200-01-01-04/response.rsp,NOT_GENERATED,9a41afa526ba0d684450a7744a6df5e80364d75ff9b7a4a860db64fffb62a493,d654c4975b22a8bac945649ff6d141e2e86dd0b4eaddbc5a64d20f07366753e4,caa37cd534b45d700315486260215933ecb2ee517c3f572b593e45ba7710f5d2,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,96331-01-03-02,4u_1735_444,NS,../data/processed/validation_heasoft/reduction/96331-01-03-02/source.pha,../data/processed/validation_heasoft/reduction/96331-01-03-02/background.pha,../data/processed/validation_heasoft/reduction/96331-01-03-02/response.rsp,NOT_GENERATED,daeccbbaf0cb3bdcf0ce84c00389492c90ffed6df38cb262485c606120555904,4c4bf8b9e2562973bce18d200c9bd17a05acc94fe555f938df473a1a2fe410b8,150cc7373173e30893d1306e74513e7d9f066dfb24aee37f89164c8222152aca,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,70050-01-01-01,4u_1746_37,NS,../data/processed/validation_heasoft/reduction/70050-01-01-01/source.pha,../data/processed/validation_heasoft/reduction/70050-01-01-01/background.pha,../data/processed/validation_heasoft/reduction/70050-01-01-01/response.rsp,NOT_GENERATED,7530414716ef2000474034a9f5a07ba90a9e2984fde8679d173701218a29b6ac,97aaaa68bf4df30a06117ecff5dcec35c61fd01aae0ca7168df317cf5acecc64,d9d348cebe5d8eed321d8c65e6258ed61bd53922ee4809e6f8fce9e38f9d2379,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,70050-01-01-05,4u_1746_37,NS,../data/processed/validation_heasoft/reduction/70050-01-01-05/source.pha,../data/processed/validation_heasoft/reduction/70050-01-01-05/background.pha,../data/processed/validation_heasoft/reduction/70050-01-01-05/response.rsp,NOT_GENERATED,10664c54f1e8951fccb2e3c6d5efda2a06eab22d5d1a732e46da058fd0dca959,3cebdc9d88b5de810a501e83593e60d8c68507870b278a2aacf7df48606ee008,53151dfa6572e332f1eb93985abeb67c6f6a913982900c7562967c77d3648ea3,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,70050-01-01-04,4u_1746_37,NS,../data/processed/validation_heasoft/reduction/70050-01-01-04/source.pha,../data/processed/validation_heasoft/reduction/70050-01-01-04/background.pha,../data/processed/validation_heasoft/reduction/70050-01-01-04/response.rsp,NOT_GENERATED,5e9c039a75236846210d79de36ccac1cd5d572ad3bc4d97070a197058dc7e946,787941346d4f4c4c59a227c67909a461144163aacabaf89147b029fb5e8dce74,9cb53b517b6011fddf64a83f6db6378f6c71235c2045d3130cb9c2891f5ac830,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,70050-01-01-07,4u_1746_37,NS,../data/processed/validation_heasoft/reduction/70050-01-01-07/source.pha,../data/processed/validation_heasoft/reduction/70050-01-01-07/background.pha,../data/processed/validation_heasoft/reduction/70050-01-01-07/response.rsp,NOT_GENERATED,5607518994c6305bcf1c4e325959f4f69c183ec30755e54158e414787b03e919,5c136df68777e4cb4e54714b0caa00bf9ab1640c1252ab917fd4d405ba295574,344590d14e91ebad6397d4cca67ee92cf1f07cd2baafe44d3bb2e595f2c6c1e6,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,70050-01-01-09,4u_1746_37,NS,../data/processed/validation_heasoft/reduction/70050-01-01-09/source.pha,../data/processed/validation_heasoft/reduction/70050-01-01-09/background.pha,../data/processed/validation_heasoft/reduction/70050-01-01-09/response.rsp,NOT_GENERATED,4a03df4e6f7965f6325afe6c3b57c24f822f7a26b89f4e6e38e67b273be4caf9,8218c5253973875ed8760a73a8d186b65af96b138cf16ed7049cb77d14db75d7,e66f10c1ae17eaf802ad910ebdef017778718d1019bcfd060877fff03e8b2034,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,90044-01-01-00,4u_1746_37,NS,../data/processed/validation_heasoft/reduction/90044-01-01-00/source.pha,../data/processed/validation_heasoft/reduction/90044-01-01-00/background.pha,../data/processed/validation_heasoft/reduction/90044-01-01-00/response.rsp,NOT_GENERATED,184d17d99848b222e91e1e4c3a46c14a2a5cd15e6a7e8b17978c593e746ca90c,a31019b8e597d1ad37ff9f6700c500df20797b71f88d28035ffb781a4406b4d1,82f9fd319e03f52607ea977891c32caa98b4bc9bb0081da5ed37b2abae288c56,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,90044-01-03-00,4u_1746_37,NS,../data/processed/validation_heasoft/reduction/90044-01-03-00/source.pha,../data/processed/validation_heasoft/reduction/90044-01-03-00/background.pha,../data/processed/validation_heasoft/reduction/90044-01-03-00/response.rsp,NOT_GENERATED,266f2eae92848560f631ebeb431b9c135f5e7ec530b47d8d4d43ab3e2e1704b9,1918e63a23de4217ce20667f476c4e87a7d8e7940b34cf9815436700e39507bc,6571fdde4dbeb66c0b95921f4c2dbe29cd4f4c33dbd61399a75891037273b760,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,91037-15-01-00,4u_1746_37,NS,../data/processed/validation_heasoft/reduction/91037-15-01-00/source.pha,../data/processed/validation_heasoft/reduction/91037-15-01-00/background.pha,../data/processed/validation_heasoft/reduction/91037-15-01-00/response.rsp,NOT_GENERATED,992d893d2d0bc7ec7bd62a44bea2d66ff9971fb0eaf1eb7f83ee699eb45bcb5f,e0392a0279a64ac3e2af8a6f32bf7ba9591ef3ee2a934c752fd147a0c232579f,396dff545734c4017f110f2eb118a76db8a6f051fb18959138542cac26d29d14,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,20098-03-01-00,aql_x_1,NS,../data/processed/validation_heasoft/reduction/20098-03-01-00/source.pha,../data/processed/validation_heasoft/reduction/20098-03-01-00/background.pha,../data/processed/validation_heasoft/reduction/20098-03-01-00/response.rsp,NOT_GENERATED,65848bb4afb2d26aad9fde493203e87f3be85a6b87c658126f58a650be71b7a4,1ccf0647373882cde5b31e8f22b1d58ad5a5dccb1e1fe33ff4e2384e28047351,fe4167c70347b8fbf59e9e028fcde8e5d6f68489c85cf73c6b1f2e90e5156d74,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,30073-05-01-00,aql_x_1,NS,../data/processed/validation_heasoft/reduction/30073-05-01-00/source.pha,../data/processed/validation_heasoft/reduction/30073-05-01-00/background.pha,../data/processed/validation_heasoft/reduction/30073-05-01-00/response.rsp,NOT_GENERATED,d28cc4361c9e72d37bd8bf0645eebeb4a3f7e54fcac5047fbc40cda276ddf5d2,f51c035f266e186ccb83f3a637b899f94932d50c6affd4e89df03258e43b6f2b,f46291b826b582206636c0f4e705df282f3d10af7bce20f0cfac85d6055d8059,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,50049-01-05-01,aql_x_1,NS,../data/processed/validation_heasoft/reduction/50049-01-05-01/source.pha,../data/processed/validation_heasoft/reduction/50049-01-05-01/background.pha,../data/processed/validation_heasoft/reduction/50049-01-05-01/response.rsp,NOT_GENERATED,215ceee6a1c413133f787bb888efc7a9731d8e32738e8c9c0a7e6959857073c0,1f0371c01904ca4b6586f90376dc21b4f4dd6b1d7377ce4705a38388086f6df8,b4bc663af511164c13426a66759f566cacb96d980652a969a21e556c79f64fb9,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,70069-03-02-03,aql_x_1,NS,../data/processed/validation_heasoft/reduction/70069-03-02-03/source.pha,../data/processed/validation_heasoft/reduction/70069-03-02-03/background.pha,../data/processed/validation_heasoft/reduction/70069-03-02-03/response.rsp,NOT_GENERATED,38e448df7543b67205f9f2f5993cf0da34fdaacbdd4dfc1f3baff7135008257f,e61938042986f1d3e5d640478c7e3123fb77de5c36356c5219b9cb6887706667,a9e67d5594046dcaaa31fe522264a1659af7f6a907e1655866a1ee2d098b4ad9,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,91028-01-01-00,aql_x_1,NS,../data/processed/validation_heasoft/reduction/91028-01-01-00/source.pha,../data/processed/validation_heasoft/reduction/91028-01-01-00/background.pha,../data/processed/validation_heasoft/reduction/91028-01-01-00/response.rsp,NOT_GENERATED,81d10219814e6d31a28a85e57ed7689fb961a2e9bcaa84cafca91cb220641912,1bf4b4187db7c000d2d0a8be18d97a797e4d8650f9c42585946dbcc4c9acdb4f,02766e134bef739b4ca2c8c4580ffbd95a186d5ccfa7b30fa584aa1ee204c54c,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,93076-01-09-00,aql_x_1,NS,../data/processed/validation_heasoft/reduction/93076-01-09-00/source.pha,../data/processed/validation_heasoft/reduction/93076-01-09-00/background.pha,../data/processed/validation_heasoft/reduction/93076-01-09-00/response.rsp,NOT_GENERATED,be9bb8440b38cf0cb1871de4d2b8d702a681bba2a91f5eabd5980ad00e6d10bf,a0e8218fb2aee164f1bb6d7d7c269a13e6a621a904fc39dfcaae27f566af153c,6e1f5a0aee5546b185bfc99b74f91498d0ef8abf3a5c5b62598547f5ab5cd379,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,94441-01-01-02,aql_x_1,NS,../data/processed/validation_heasoft/reduction/94441-01-01-02/source.pha,../data/processed/validation_heasoft/reduction/94441-01-01-02/background.pha,../data/processed/validation_heasoft/reduction/94441-01-01-02/response.rsp,NOT_GENERATED,2435798c05c4f68e5b0718952b3de18652613dafa00e32b5832acc9f5433750d,898d540432bd94a4ff62ad424b22631e4f3cae75713bf1bb4a8fb745d8c181b1,14f8f205bed7f7518f2d7a6c7afbcc621f10412d4ab13746ddff7f5d9fb2b285,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,96440-01-08-06,aql_x_1,NS,../data/processed/validation_heasoft/reduction/96440-01-08-06/source.pha,../data/processed/validation_heasoft/reduction/96440-01-08-06/background.pha,../data/processed/validation_heasoft/reduction/96440-01-08-06/response.rsp,NOT_GENERATED,bbfed525352d17e20eff3f95432693536a04d6089411816bd82319b71ce6e66c,60aeb8f07537761037c358708a052f16716f789ccc4f22aa9869e546f4dcffcd,6f68d190fc0874960fe24e539f3e7ed80c2b118df8d3b54807b459ee800035c8,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,20053-04-01-01,cyg_x_2,NS,../data/processed/validation_heasoft/reduction/20053-04-01-01/source.pha,../data/processed/validation_heasoft/reduction/20053-04-01-01/background.pha,../data/processed/validation_heasoft/reduction/20053-04-01-01/response.rsp,NOT_GENERATED,13d32a897f82aff1e6b2626a36d7a95c5e8078171c77a24ca6d5815995b0e1cf,c015004cd23c3323b2d710475cad8c3a1d040b916d9b200e374749f32366210e,6bbfb9fa871a458570f47a6f41a950fc51b415ad5ee38d412a922735a9baabe7,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,40017-02-16-06,cyg_x_2,NS,../data/processed/validation_heasoft/reduction/40017-02-16-06/source.pha,../data/processed/validation_heasoft/reduction/40017-02-16-06/background.pha,../data/processed/validation_heasoft/reduction/40017-02-16-06/response.rsp,NOT_GENERATED,d69194aeeba4f5dfbab3d262eb6bd706980dede97516e6df57e48b5428b8287b,83d3ede4aeb3666ec87f3134c492029a7f5fc2f6b5254358aca7324c853148dd,4c5bac50e9f144dc7a49ec356297a95b766c3f30fe56eb17d3080c3dfa6ae879,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,70014-02-02-00,cyg_x_2,NS,../data/processed/validation_heasoft/reduction/70014-02-02-00/source.pha,../data/processed/validation_heasoft/reduction/70014-02-02-00/background.pha,../data/processed/validation_heasoft/reduction/70014-02-02-00/response.rsp,NOT_GENERATED,7ecfbd7c630cb4d036516de3de09abce442c6a8e27df6896f2bda83884d487e3,e74b85a191d55e102980fb4b66f2ea930e12af91bc91c951ae88329aa9698052,ebf66b6458a4dece4c096b8d27f9276e738b42e1c4918601ea6f22659e483ff1,False,True,False,True
RXTE,PCA_PCU2_TOP_LAYER,90030-01-53-00,cyg_x_2,NS,../data/processed/validation_heasoft/reduction/90030-01-53-00/source.pha,../data/processed/validation_heasoft/reduction/90030-01-53-00/background.pha,../data/processed/validation_heasoft/reduction/90030-01-53-00/response.rsp,NOT_GENERATED,8a024286046bdf1245494a259595d95c23be5d96eee5c52130151c2458239b91,37aecbd6b836c4e18745fd0ffc43a18e3e70e07b621cd986bbe60a6cc89a4d81,92d2cd5fa9276a0c92430c864a3a67c59a4fd4dd925f47e5650d4155aa97d733,False,True,False,True
